ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765934606679,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q90,bd38e7169193,What is the newcomers' name that Olivia meets?,ConanConan the Cimmerian,unknown,auto,llama3,ml,8,500.2565383911133,378.92866134643555,0.0062489998526871204,364.0638509823475,364.0768209879752,46,8809,7,0,0.19688042998313904,,
1765934607139,hotpotqa,hotpotqa,,5a7906f55542990784727792,5484d59491ec,When was Fannie Lee Chaney's son born?,"May 30, 1943",unknown,auto,qwen2_5,ml,8,61.38944625854492,385.98132133483887,0.005430018063634634,374.371987010818,374.3885150179267,38,7592,7,0,0.12639115750789642,bridge,medium
1765934607862,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q148,595a4e50d7e6,Why is Crash brought to the Durham Bulls?,He is brought up to help train a pitcher with great potential but who needs controlTo coach Ebby Calvin Laloosh about becoming a major leaguer.,unknown,auto,llama3,ml,8,515.3584480285645,193.36605072021484,0.003922003088518977,183.14431700855494,183.15380599233322,41,1089,7,0,0.11464563012123108,,
1765934608195,pubmedqa,pubmedqa,,27007593::q362,25130b9764a8,Shear-wave elastography and greyscale assessment of palpable probably benign masses: is biopsy always required?,"Lesions which appear benign on greyscale ultrasound and SWE do not require percutaneous biopsy or short-term follow-up, particularly in females under 40 years.","No, biopsy may not always be required for probably benign masses with soft shear-wave elastography (mean stiffness < 50 kpa) and benign greyscale ultrasound features.",auto,mistral,ml,8,17.831802368164062,293.43247413635254,0.0037619902286678553,280.77520499937236,280.78661899780855,111,1536,166,0,0.6661770939826965,,
1765934608305,pubmedqa,pubmedqa,,9316181::q340,c1a329d9f99c,Does background stress heighten or dampen children's cardiovascular responses to acute stress?,Results suggest the importance of measuring background stress in understanding an individual's acute stress response.,Heightens,auto,mistral,ml,8,15.830278396606445,82.12018013000488,0.00283500412479043,68.72171902796254,68.72892699902877,94,949,9,0,0.10613018274307251,,
1765934608809,hotpotqa,hotpotqa,,5ac1b48f55429963665198f3,bf199b5b1c83,"The Golden Globe Award winner for best actor from ""Roseanne"" starred along what actress in Gigantic?",Zooey Deschanel,John Goodman starred alongside Zooey Deschanel in Gigantic.,auto,qwen2_5,ml,8,61.93709373474121,428.12514305114746,0.005170004442334175,416.08759498922154,416.1049370013643,100,6758,59,0,0.5596709251403809,bridge,medium
1765934609585,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q216,65fcf0dd9350,What school does Jim attend in California?,UCLAUCLA,unknown,auto,llama3,ml,8,487.1983528137207,277.2672176361084,0.005842011887580156,265.3622700017877,265.3750120080076,42,6121,7,0,0.277550607919693,,
1765934610594,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q28,1ee0583a9714,Who was Minnie?,A HeiressDaughter  to the dutch merchant,Minnie,auto,llama3,ml,8,567.8091049194336,386.06786727905273,0.006631977157667279,376.46396897616796,376.4764910156373,15,10097,6,0,0.3273986876010895,,
1765934611489,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q149,324f548aba99,For whom's affection do Ebby and Crash vie?,AnnieAnnie,Annie,auto,llama3,ml,8,517.6529884338379,365.53955078125,0.005754001904278994,352.5925809808541,352.60529301012866,43,6993,5,0,0.8264051079750061,,
1765934611920,hotpotqa,hotpotqa,,5a76a401554299373536012b,2aa3a67da5e1,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,Paul Lynde,auto,llama3,ml,8,64.23354148864746,329.65660095214844,0.022885011276230216,318.59946899930947,318.6320259992499,145,6361,10,0,0.372849702835083,bridge,easy
1765934612748,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q283,254f51a8ca8a,Where were the stealth helicopters created?,Area 51Area 51,unknown,auto,llama3,ml,8,493.8027858734131,318.845272064209,0.004704983439296484,303.9633170119487,303.97293099667877,43,6657,7,0,0.21766960620880127,,
1765934613194,hotpotqa,hotpotqa,,5ab9149d5542991b5579f0e6,225c5c87a1a7,"Which airport is closer to Cleaveland, Ohio, Luis Muñoz Marín International Airport or Rickenbacker International Airport?",Rickenbacker International Airport,unknown,auto,llama3,ml,8,64.53251838684082,275.5396366119385,0.0040460145100951195,266.24481298495084,266.2569980020635,122,5695,7,0,0.14128892123699188,comparison,medium
1765934614141,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q14,d25136bd69b8,What does Percival do to his grandmother that caused him to go away to school?,He bit his grandmother.bites her,unknown,auto,llama3,ml,8,553.7052154541016,379.6424865722656,0.005712005076929927,367.0224910019897,367.0374159992207,78,10966,7,0,0.1171426922082901,,
1765934614386,pubmedqa,pubmedqa,,18854475::q247,1ec3f1ec0ab2,Can you use a sequential sample of patients as a substitute for a full practice audit?,A rate of mammography screening based on a sequential sample can reasonably approximate the actual rate of mammography screening that would be found based on a full practice audit.,Unknown (The context does not provide information to definitively answer whether a sequential sample can be used as a substitute for a full practice audit.),auto,mistral,ml,8,16.74342155456543,213.41466903686523,0.003930996172130108,199.4363580015488,199.44728899281472,86,1222,156,0,0.4705013036727905,,
1765934614718,hotpotqa,hotpotqa,,5a7b73985542997c3ec9718b,6664e566daa6,"Which band has more members, Muse or The Raconteurs?",The Raconteurs,unknown,auto,llama3,ml,8,67.91543960571289,250.87690353393555,0.004528003046289086,238.58517297776416,238.59694000566378,52,4149,7,0,0.22228582203388214,comparison,easy
1765934615715,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q61,411c0152dced,What is the name of the city Olivia is escaping from?,AkifAkif,unknown,auto,llama3,ml,8,504.38857078552246,396.104097366333,0.006981979822739959,383.38191600632854,383.3977850154042,53,10738,7,0,0.2894302308559418,,
1765934616631,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q193,b1fd79076846,Why does Shinzon activate the Thalaron weapon?,To destroy both the Scimitar and the Enterprise Shinzon activates the weapon in order to ensure the mutual destruction of the Enterprise and the Scimitar.,unknown,auto,llama3,ml,8,507.34615325927734,394.1493034362793,0.0058359873946756124,378.8716390263289,378.88414101325907,46,8429,7,0,0.10331173986196518,,
1765934616837,pubmedqa,pubmedqa,,19061166::q104,862b815a5251,Does an extra kidney-ureter-bladder radiograph taken in the upright position during routine intravenous urography provide diagnostic benefit?,Upright KUB radiographs provide supplementary data about urine flow in terms of improved filling and emptying of the collecting system.,Yes,auto,mistral,ml,8,17.25482940673828,115.28706550598145,0.004022003849968314,101.42633700161241,101.4367870229762,141,1875,3,0,0.029126839712262154,,
1765934617247,hotpotqa,hotpotqa,,5ae500fd55429908b63264d8,cc8af814a362,Iqaluit Airport and Canadian North are based out of what country?,Canada,Canada,auto,qwen2_5,ml,8,66.35499000549316,318.7835216522217,0.0048209913074970245,304.97508801636286,304.9900569894817,65,6104,6,1,1.0,bridge,easy
1765934618121,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q225,4254eaedbbee,What was the alleged cause of Jim's death?,His death was attributed to heart failure.Heart failure.,heart failure,auto,llama3,ml,8,533.6806774139404,279.7861099243164,0.004490022547543049,250.47638901742175,250.48836399219,42,3817,13,0,0.7425358295440674,,
1765934618495,pubmedqa,pubmedqa,,9304164::q308,75ff91bb8bbc,Is the predischarge exercise test valid in patients younger than 40 years old after myocardial infarct for determination of multivascular disease?,"Due to the lower sensitivity of this test in young myocardial infarction survivors for detecting multivessel artery disease, we remark on the need for predischarge complementary tests such as isotopic, stress echocardiography or coronariography testing.",Unknown (The context does not provide information about the validity of the predischarge exercise test in patients younger than 40 years old with myocardial infarction for determining multivessel disease.),auto,mistral,ml,8,16.97516441345215,284.52420234680176,0.004353001713752747,274.20772399636917,274.2191640136298,146,1617,205,0,0.7201876640319824,,
1765934619380,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q236,7c1cefcf46d9,"If we decide to do so what are we, as humans capable of creating?",A peaceful worldWorld peace,unknown,auto,llama3,ml,8,488.53254318237305,373.4915256500244,0.00945699866861105,360.981358011486,361.00104698562063,65,12001,7,0,0.20537301898002625,,
1765934619689,pubmedqa,pubmedqa,,19065020::q115,73ac4551cc58,Does adipose tissue cultured with collagen matrix and preadipocytes give comparable results to the standard technique in plastic surgery?,"This experimental study showed that adipose tissue engineering is feasible and gives comparable results to fat grafting. It allows a better understanding of the sequence of events following the transfer of adipose tissue. It provides not only volume but also undeniable stimulation, leading to significant thickening of the extracellular matrix.",Unknown (The context does not provide a direct comparison between the results of the study and the standard technique in plastic surgery.),auto,mistral,ml,8,16.440629959106445,199.601411819458,0.0038180151022970676,185.7887509977445,185.79951900755987,137,1559,138,0,0.27750253677368164,,
1765934620101,hotpotqa,hotpotqa,,5abeb68d5542994516f453f9,1de298906af2,"The John Messer Barn is a historic structure within the Great Smoky Mountains National Park in Sevier County, Tennessee, this barn is a different Messer Barn in which valley, in the Great Smoky Mountains of North Carolina, located in the Southeastern United States?",Cataloochee,cataloochee,auto,llama3,ml,8,66.71643257141113,331.7704200744629,0.005707988748326898,317.8274999954738,317.84573299228214,265,7144,11,1,1.0,bridge,easy
1765934620623,hotpotqa,hotpotqa,,5adf1bf75542993344016bd9,387ec7067ded,"Canton Road Station was a planned railway station on the Kowloon Southern Link of West Rail Line, that was to run beneath a large shopping mall located where?","Tsim Sha Tsui, Hong Kong",Harbour City in Tsim Sha Tsui.,auto,llama3,ml,8,75.1957893371582,340.96622467041016,0.004328991053625941,327.3953110037837,327.4088629987091,158,5872,30,0,0.7810326814651489,bridge,easy
1765934621570,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q81,ff8fa01b7434,"When Conan and Olivia spend the night in the ancient ruins, what is Olivia concerned about?","That the statues were once men, and they will come to life and attack them. Statues coming to life",unknown,auto,llama3,ml,8,477.36310958862305,347.02014923095703,0.0048679939936846495,334.7758519812487,334.787182015134,91,7505,7,0,0.09827008098363876,,
1765934622382,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q185,b560c74888f1,What planet is endangered by Shinzon's plans to use the thalaron radiation generator?,Earth.Earth,unknown,auto,llama3,ml,8,510.6527805328369,289.17694091796875,0.004798988811671734,274.2140000045765,274.22570501221344,85,5273,7,0,0.26307204365730286,,
1765934623070,pubmedqa,pubmedqa,,27012446::q384,95653ecfcdd6,Dual therapy with peg-interferon and ribavirin in thalassemia major patients with chronic HCV infection: Is there still an indication?,"Dual therapy in TM patients with chronic HCV infection is efficacious in patients with the best virological, genetic and clinical predictors. Patients with cirrhosis have an increased risk of worsening liver or heart disease.","The context does not provide a definitive answer regarding the indication for dual therapy with peg-interferon and ribavirin in thalassemia major patients with chronic HCV infection. However, it suggests that factors such as the cc allele of il28b snp, rapid virologic response, and genotype 1 may increase the probability of a sustained virological response (SVR). The presence of cirrhosis or heart disease decompensation in some patients is concerning. Therefore, it might be necessary to consider individual patient factors when deciding on treatment.",auto,mistral,ml,8,17.185449600219727,652.3513793945312,0.0039539881981909275,639.9704700161237,639.9835349875502,134,1473,555,0,0.6386132836341858,,
1765934623986,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q275,996cb5d969f9,Who do Dan and Maya believe is hiding in Abbottabad?,Bin LadenAbu Ahmed,unknown,auto,llama3,ml,8,488.56639862060547,415.7876968383789,0.006524991476908326,403.8355680240784,403.8547980017029,52,11129,7,0,0.265963077545166,,
1765934624826,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q46,5850fa6d8a39,Which country do the explorers return to after their African expedition?,EnglandEngland,unknown,auto,llama3,ml,8,550.4200458526611,220.93939781188965,0.004232017090544105,209.717844001716,209.72944499226287,72,2881,7,0,0.27977845072746277,,
