ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765930454669,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q243,d04893688044,Why does interpretive error harm religious faith?,Errors separate faith from reason.It separates faith from reason.,"Interpretive error harms religious faith because it leads to misunderstandings and confusion within religious communities, compounded by artificial barriers between faith and reason, science and religion. This is according to the provided context.",auto,mistral,dataset,8,450.34265518188477,503.2045841217041,0.005669979145750403,492.17088700970635,492.1826710051391,49,8369,247,0,0.7242246270179749,,
1765930455061,pubmedqa,pubmedqa,,14518535::q71,b483c15ec0fb,Restoration of locomotion in paraplegics with aid of autologous bypass grafts for direct neurotisation of muscles by upper motor neurons--the future: surgery of the spinal cord?,Further studies in primates and paraplegic patients are necessary to clarify the bypass grafting of the SC to muscle groups distal to the complete SCI to restore locomotion.,"Yes, the surgery of the spinal cord could potentially be a part of the future for restoration of locomotion in paraplegics with aid of autologous bypass grafts for direct neurotisation of muscles by upper motor neurons.",auto,mistral,dataset,8,18.90254020690918,356.8077087402344,0.0036999990697950125,347.5533419987187,347.5614050112199,177,2461,219,0,0.6555882096290588,,
1765930456043,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q90,bd38e7169193,What is the newcomers' name that Olivia meets?,ConanConan the Cimmerian,Unknown (The context does not provide information about Olivia meeting a newcomer with a named character.),auto,mistral,dataset,8,502.3491382598877,466.2051200866699,0.00702901161275804,456.7241379991174,456.74009900540113,46,8809,106,0,0.17270126938819885,,
1765930456504,hotpotqa,hotpotqa,,5a7906f55542990784727792,5484d59491ec,When was Fannie Lee Chaney's son born?,"May 30, 1943",unknown,auto,qwen2_5,dataset,8,66.86687469482422,382.07149505615234,0.005999987479299307,370.6508439790923,370.66978600341827,38,7592,7,0,0.12639115750789642,bridge,medium
1765930457265,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q148,595a4e50d7e6,Why is Crash brought to the Durham Bulls?,He is brought up to help train a pitcher with great potential but who needs controlTo coach Ebby Calvin Laloosh about becoming a major leaguer.,Unknown (The provided context does not contain information about why Crash was brought to the Durham Bulls.),auto,mistral,dataset,8,513.8723850250244,232.15913772583008,0.0041009916458278894,220.9811260108836,220.99191098823212,41,1089,108,0,0.1602979451417923,,
1765930457591,pubmedqa,pubmedqa,,27007593::q362,25130b9764a8,Shear-wave elastography and greyscale assessment of palpable probably benign masses: is biopsy always required?,"Lesions which appear benign on greyscale ultrasound and SWE do not require percutaneous biopsy or short-term follow-up, particularly in females under 40 years.","No, biopsy may not always be required for probably benign masses with soft shear-wave elastography (mean stiffness < 50 kpa) and benign greyscale ultrasound features.",auto,mistral,dataset,8,16.757488250732422,290.64488410949707,0.003669003490358591,281.96627099532634,281.9761080027092,111,1536,166,0,0.6661770939826965,,
1765930457695,pubmedqa,pubmedqa,,9316181::q340,c1a329d9f99c,Does background stress heighten or dampen children's cardiovascular responses to acute stress?,Results suggest the importance of measuring background stress in understanding an individual's acute stress response.,Heightens,auto,mistral,dataset,8,16.40486717224121,76.51567459106445,0.00350497430190444,67.78948599821888,67.79738399200141,94,949,9,0,0.10613018274307251,,
1765930458250,hotpotqa,hotpotqa,,5ac1b48f55429963665198f3,bf199b5b1c83,"The Golden Globe Award winner for best actor from ""Roseanne"" starred along what actress in Gigantic?",Zooey Deschanel,John Goodman starred alongside Zooey Deschanel in Gigantic.,auto,qwen2_5,dataset,8,64.49627876281738,417.4947738647461,0.0059689918998628855,410.7550549961161,410.77382999355905,100,6758,59,0,0.5596709251403809,bridge,medium
1765930459259,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q216,65fcf0dd9350,What school does Jim attend in California?,UCLAUCLA,Unknown (The provided context does not mention any information about Jim attending a school in California.),auto,mistral,dataset,8,515.277624130249,341.3112163543701,0.005699024768546224,331.01379399886355,331.02837100159377,42,6121,107,0,0.20096884667873383,,
1765930460623,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q28,1ee0583a9714,Who was Minnie?,A HeiressDaughter  to the dutch merchant,"Minnie is a ten-year-old girl who is described as being tall for her age, fair with deep blue eyes and dark hair, animated and expressive, and promised to be a very handsome woman. She is an only child of her father, who dotes on her, and she is affectionate, sweet-tempered, and has received little education.",auto,mistral,dataset,8,559.0932369232178,735.6126308441162,0.006751972250640392,725.8920560125262,725.905867991969,15,10097,310,0,0.28234487771987915,,
1765930461545,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q149,324f548aba99,For whom's affection do Ebby and Crash vie?,AnnieAnnie,unknown,auto,mistral,dataset,8,489.2144203186035,340.94977378845215,0.005884008714929223,330.96869601286016,330.9812280058395,43,6993,7,0,0.26529958844184875,,
1765930461982,hotpotqa,hotpotqa,,5a76a401554299373536012b,2aa3a67da5e1,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,Eartha Kitt,auto,qwen2_5,dataset,8,68.67003440856934,354.43830490112305,0.0056889839470386505,345.6761249981355,345.69442400243133,145,6361,11,0,0.14003896713256836,bridge,easy
1765930463448,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q283,254f51a8ca8a,Where were the stealth helicopters created?,Area 51Area 51,Unknown,auto,mistral,dataset,8,1069.3953037261963,327.4531364440918,0.006464018952101469,298.4130789991468,298.42730998643674,43,6657,7,0,0.21766960620880127,,
1765930463832,hotpotqa,hotpotqa,,5ab9149d5542991b5579f0e6,225c5c87a1a7,"Which airport is closer to Cleaveland, Ohio, Luis Muñoz Marín International Airport or Rickenbacker International Airport?",Rickenbacker International Airport,unknown,auto,qwen2_5,dataset,8,68.01033020019531,288.98167610168457,0.005671987310051918,277.77767699444667,277.79583499068394,122,5695,7,0,0.14128892123699188,comparison,medium
1765930464822,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q14,d25136bd69b8,What does Percival do to his grandmother that caused him to go away to school?,He bit his grandmother.bites her,unknown,auto,mistral,dataset,8,585.9060287475586,390.7310962677002,0.007221999112516642,379.1214080119971,379.14227799046785,78,10966,7,0,0.1171426922082901,,
1765930465059,pubmedqa,pubmedqa,,18854475::q247,1ec3f1ec0ab2,Can you use a sequential sample of patients as a substitute for a full practice audit?,A rate of mammography screening based on a sequential sample can reasonably approximate the actual rate of mammography screening that would be found based on a full practice audit.,Unknown (The context does not provide information to definitively answer whether a sequential sample can be used as a substitute for a full practice audit.),auto,mistral,dataset,8,16.310691833496094,206.62927627563477,0.003096996806561947,197.8158490092028,197.82365899300203,86,1222,156,0,0.4705013036727905,,
1765930465410,hotpotqa,hotpotqa,,5a7b73985542997c3ec9718b,6664e566daa6,"Which band has more members, Muse or The Raconteurs?",The Raconteurs,unknown,auto,qwen2_5,dataset,8,67.88229942321777,255.81717491149902,0.004939996870234609,243.81723700207658,243.83056501392275,52,4149,7,0,0.22228582203388214,comparison,easy
1765930466625,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q61,411c0152dced,What is the name of the city Olivia is escaping from?,AkifAkif,Unknown (The context does not provide information about the city Olivia is escaping from.),auto,mistral,dataset,8,482.7272891998291,473.99377822875977,0.007006980013102293,463.6596960190218,463.6739489797037,53,10738,90,0,0.22581586241722107,,
1765930467584,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q193,b1fd79076846,Why does Shinzon activate the Thalaron weapon?,To destroy both the Scimitar and the Enterprise Shinzon activates the weapon in order to ensure the mutual destruction of the Enterprise and the Scimitar.,Unknown (The provided context does not mention why Shinzon activates the Thalaron weapon.),auto,mistral,dataset,8,474.26772117614746,469.86889839172363,0.0060219899751245975,459.8360509844497,459.8480540153105,46,8429,90,0,0.5775253772735596,,
1765930467730,pubmedqa,pubmedqa,,19061166::q104,862b815a5251,Does an extra kidney-ureter-bladder radiograph taken in the upright position during routine intravenous urography provide diagnostic benefit?,Upright KUB radiographs provide supplementary data about urine flow in terms of improved filling and emptying of the collecting system.,Yes,auto,mistral,dataset,8,19.87481117248535,113.87228965759277,0.0032940006349235773,103.90796398860402,103.91567001352087,141,1875,3,0,0.029126839712262154,,
1765930468115,hotpotqa,hotpotqa,,5ae500fd55429908b63264d8,cc8af814a362,Iqaluit Airport and Canadian North are based out of what country?,Canada,Canada,auto,qwen2_5,dataset,8,61.901092529296875,311.373233795166,0.005373993190005422,302.1305960137397,302.14541201712564,65,6104,6,1,1.0,bridge,easy
1765930468885,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q225,4254eaedbbee,What was the alleged cause of Jim's death?,His death was attributed to heart failure.Heart failure.,heart failure,auto,mistral,dataset,8,532.7181816101074,225.97098350524902,0.004968984285369515,214.21147798537277,214.2241080000531,42,3817,13,0,0.7425358295440674,,
1765930469241,pubmedqa,pubmedqa,,9304164::q308,75ff91bb8bbc,Is the predischarge exercise test valid in patients younger than 40 years old after myocardial infarct for determination of multivascular disease?,"Due to the lower sensitivity of this test in young myocardial infarction survivors for detecting multivessel artery disease, we remark on the need for predischarge complementary tests such as isotopic, stress echocardiography or coronariography testing.",Unknown (The context does not provide information about the effectiveness of the predischarge exercise test in patients younger than 40 years old who have had a myocardial infarction but did not undergo coronary arteriography.),auto,mistral,dataset,8,19.427061080932617,314.72325325012207,0.0033710093703120947,303.9517739962321,303.9595559821464,146,1617,227,0,0.5781559348106384,,
1765930470261,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q236,7c1cefcf46d9,"If we decide to do so what are we, as humans capable of creating?",A peaceful worldWorld peace,"humanity is capable of releasing the potentialities inherent in its station and revealing the full measure of its destiny on earth, according to the Baha'i community.",auto,mistral,dataset,8,467.73242950439453,538.3293628692627,0.00960499164648354,530.7649800088257,530.7820360176265,65,12001,166,0,0.30112767219543457,,
1765930470491,pubmedqa,pubmedqa,,19065020::q115,73ac4551cc58,Does adipose tissue cultured with collagen matrix and preadipocytes give comparable results to the standard technique in plastic surgery?,"This experimental study showed that adipose tissue engineering is feasible and gives comparable results to fat grafting. It allows a better understanding of the sequence of events following the transfer of adipose tissue. It provides not only volume but also undeniable stimulation, leading to significant thickening of the extracellular matrix.",Unknown (The context does not provide a direct comparison between the results of the study and the standard technique in plastic surgery.),auto,mistral,dataset,8,14.547109603881836,200.00481605529785,0.0029799994081258774,189.8030119773466,189.8099579848349,137,1559,138,0,0.27750253677368164,,
1765930470922,hotpotqa,hotpotqa,,5abeb68d5542994516f453f9,1de298906af2,"The John Messer Barn is a historic structure within the Great Smoky Mountains National Park in Sevier County, Tennessee, this barn is a different Messer Barn in which valley, in the Great Smoky Mountains of North Carolina, located in the Southeastern United States?",Cataloochee,Cataloochee,auto,qwen2_5,dataset,8,63.14730644226074,352.2326946258545,0.005362991942092776,345.07876000134274,345.0952710118145,265,7144,11,1,1.0,bridge,easy
1765930471320,hotpotqa,hotpotqa,,5adf1bf75542993344016bd9,387ec7067ded,"Canton Road Station was a planned railway station on the Kowloon Southern Link of West Rail Line, that was to run beneath a large shopping mall located where?","Tsim Sha Tsui, Hong Kong",tsim sha tsui,auto,qwen2_5,dataset,8,61.475276947021484,324.4051933288574,0.004330999217927456,317.3096580139827,317.32500600628555,158,5872,13,0,0.7961622476577759,bridge,easy
